Item_ID,Product_ID
4198696000000705032,4198696000000678529
4198696000000705044,4198696000000678196
4198696000000705056,4198696000000678250
4198696000000705100,4198696000000678097
4198696000000705148,4198696000000677953
4198696000000705210,4198696000000677620
4198696000000705256,4198696000000677719
4198696000000705318,4198696000000677890
4198696000000705439,4198696000000679195
4198696000000705511,4198696000000679411
4198696000000705568,4198696000000679537
4198696000000705662,4198696000000677098
4198696000000705749,4198696000000679663
4198696000000705757,4198696000000679708
4198696000000705803,4198696000000676837
4198696000000836318,4198696000000836160
4198696000000844421,4198696000000836994
4198696000000844455,4198696000000844390
4198696000000844487,4198696000000844156
4198696000000866405,4198696000000862921
4198696000000869550,4198696000000860833
4198696000000869552,4198696000000860842
4198696000000869638,4198696000000861238
4198696000000869642,4198696000000861256
4198696000000869662,4198696000000861346
4198696000000869688,4198696000000861463
4198696000000869694,4198696000000861490
4198696000000869702,4198696000000861526
4198696000000869714,4198696000000861580
4198696000000872092,4198696000000864037
4198696000000872128,4198696000000864199
4198696000000872196,4198696000000865675
4198696000000872208,4198696000000865729
4198696000000872214,4198696000000865756
4198696000000872216,4198696000000865765
4198696000000872230,4198696000000865828
4198696000000872242,4198696000000865882
4198696000000878033,4198696000000863479
4198696000000878043,4198696000000863533
4198696000000878867,4198696000000861625
4198696000000878881,4198696000000861688
4198696000000878911,4198696000000861823
4198696000000878957,4198696000000862030
4198696000000878963,4198696000000862057
4198696000000878973,4198696000000862102
4198696000000878987,4198696000000862165
4198696000000879003,4198696000000862237
4198696000000879047,4198696000000862435
4198696000000879063,4198696000000862507
4198696000000879899,4198696000000863641
4198696000000879913,4198696000000863704
4198696000000879917,4198696000000863722
4198696000000879929,4198696000000863776
4198696000000880440,4198696000000865558
4198696000000880456,4198696000000865495
4198696000000880464,4198696000000865234
4198696000000880622,4198696000000865468
4198696000000880920,4198696000000864289
4198696000000880934,4198696000000864352
4198696000000881004,4198696000000864676
4198696000000881022,4198696000000864757
4198696000000881040,4198696000000864838
4198696000000881064,4198696000000864946
4198696000000881104,4198696000000865135
4198696000000881108,4198696000000865153
4198696000000888096,4198696000000860671
4198696000000899872,4198696000000899340
4198696000000899892,4198696000000899430
4198696000000900294,4198696000000899592
4198696000000905015,4198696000000899142
4198696000000907045,4198696000000897378
4198696000000907071,4198696000000897495
4198696000000907089,4198696000000897576
4198696000000907173,4198696000000897954
4198696000000907175,4198696000000897963
4198696000000907181,4198696000000897990
4198696000000907193,4198696000000898044
4198696000000907199,4198696000000898071
4198696000000907301,4198696000000898530
4198696000000907471,4198696000000898863
4198696000000913069,4198696000000899259
4198696000000913898,4198696000000898593
4198696000000913930,4198696000000898737
4198696000001041657,4198696000001039663
4198696000001041685,4198696000001039789
4198696000001041695,4198696000001039834
4198696000001041701,4198696000001039861
4198696000001041743,4198696000001040050
4198696000001041801,4198696000001040311
4198696000001041827,4198696000001040428
4198696000001041851,4198696000001040536
4198696000001041875,4198696000001040644
4198696000001041877,4198696000001040653
4198696000001054970,4198696000001040842
4198696000001055025,4198696000001040986
4198696000001055051,4198696000001041103
4198696000001055059,4198696000001041139
4198696000001055079,4198696000001048284
4198696000001046872,4198696000001045452
4198696000001046880,4198696000001045488
4198696000001046904,4198696000001045596
4198696000001046936,4198696000001045731
4198696000001046940,4198696000001045749
4198696000001046950,4198696000001045794
4198696000001046988,4198696000001045965
4198696000001047016,4198696000001046091
4198696000001047158,4198696000001046730
4198696000001068235,4198696000001089172
4198696000001068371,4198696000001089334
4198696000001068663,4198696000001089190
4198696000001096673,4198696000001096529
4198696000001223030,4198696000001223001
4198696000001559003,4198696000001406453
4198696000001559117,4198696000001406876
4198696000001559193,4198696000001406588
4198696000001559207,4198696000001406903
4198696000001559257,4198696000001406642
4198696000001559273,4198696000001406273
4198696000001481186,4198696000001481086
4198696000001559558,4198696000001407839
4198696000001559624,4198696000001407587
4198696000001559652,4198696000001408109
4198696000001559674,4198696000001408028
4198696000001559684,4198696000001407731
4198696000001559726,4198696000001407524
4198696000001615404,4198696000001613726
4198696000001615450,4198696000001613933
4198696000001615470,4198696000001614023
4198696000001615472,4198696000001614032
4198696000001615482,4198696000001614077
4198696000001615496,4198696000001614140
4198696000001615514,4198696000001614221
4198696000001615516,4198696000001614230
4198696000001615572,4198696000001614482
4198696000001615574,4198696000001614491
4198696000001615716,4198696000001615130
4198696000001615732,4198696000001615202
4198696000001615734,4198696000001615211
4198696000001615740,4198696000001615238
4198696000001619181,4198696000001613645
4198696000001619193,4198696000001613699
4198696000001619811,4198696000001611800
4198696000001619829,4198696000001611881
4198696000001619845,4198696000001611953
4198696000001619859,4198696000001612025
4198696000001619907,4198696000001612241
4198696000001619931,4198696000001612349
4198696000001619981,4198696000001612574
4198696000001619985,4198696000001612592
4198696000001620033,4198696000001612808
4198696000001620067,4198696000001612961
4198696000001620069,4198696000001612970
4198696000001620083,4198696000001613033
4198696000001620095,4198696000001613087
4198696000001623337,4198696000001610558
4198696000001623341,4198696000001610576
4198696000001623369,4198696000001610702
4198696000001623401,4198696000001610846
4198696000001623465,4198696000001611134
4198696000001623487,4198696000001611233
4198696000001623555,4198696000001611548
4198696000001627816,4198696000001610423
4198696000001629494,4198696000001629474
4198696000001663066,4198696000001663046
4198696000001685676,4198696000001685147
4198696000001900335,4198696000001900324
4198696000001900597,4198696000001900582
4198696000001937096,4198696000001937038
4198696000002318030,4198696000002318001
4198696000002373059,4198696000002373048
4198696000002427096,4198696000002427066
4198696000002572201,4198696000001614041
4198696000002572207,4198696000001613771
4198696000002600015,4198696000002574085
4198696000002583529,4198696000000678295
4198696000002710059,4198696000000899304
4198696000002722333,4198696000001674958
4198696000002722485,4198696000000670020
4198696000002744025,4198696000002744014
4198696000002836016,4198696000001614725
4198696000002859491,4198696000002859480
4198696000002890077,4198696000001615283
4198696000002890193,4198696000002890155
4198696000002890385,4198696000001674260
4198696000002890680,4198696000001481113
4198696000002890698,4198696000001615346
4198696000002890720,4198696000001614482
4198696000002921265,4198696000002572770
4198696000002921608,4198696000001715581
4198696000002976959,4198696000001615094
4198696000003013014,4198696000003013003
4198696000003129285,4198696000003129266
4198696000003159342,4198696000000669804
4198696000003159344,4198696000000670272
4198696000003159496,4198696000000861166
4198696000003159502,4198696000001610162
4198696000003159506,4198696000001613546
4198696000003159516,4198696000001614356
4198696000003168221,4198696000003168201
4198696000003252600,4198696000003252580
4198696000003338802,4198696000001615382
4198696000003420893,4198696000003420882
4198696000003636064,4198696000001613411
4198696000003636070,4198696000001614185
4198696000003678221,4198696000003678157
4198696000003678463,4198696000003678363
4198696000003781037,4198696000003679363
4198696000003781043,4198696000003679394
4198696000003863110,4198696000000670119
4198696000003863578,4198696000001614734
4198696000003894031,4198696000003594251
4198696000003937770,4198696000003937759
4198696000003972136,4198696000003636404
4198696000003976285,4198696000003952973
4198696000004015163,4198696000004015152
4198696000004080062,4198696000004080051
4198696000004093392,4198696000004093381
4198696000004126319,4198696000001613915
4198696000004150266,4198696000004126879
4198696000004150298,4198696000004150088
4198696000004150310,4198696000004150137
4198696000004150316,4198696000004150164
4198696000004161603,4198696000004161558
4198696000004325228,4198696000004325059
4198696000004339134,4198696000004339123
4198696000004356027,4198696000002572851
4198696000004630218,4198696000004629381
4198696000004764442,4198696000004629812
4198696000004434428,4198696000001614608
4198696000004457044,4198696000000899790
4198696000004535213,4198696000004417916
4198696000004535217,4198696000004420015
4198696000004535241,4198696000004417664
4198696000004535259,4198696000004417745
4198696000004535269,4198696000004417790
4198696000004535285,4198696000004420150
4198696000004535307,4198696000004420042
4198696000004540229,4198696000004421430
4198696000004540237,4198696000004421205
4198696000004540249,4198696000004421754
4198696000004540291,4198696000004421313
4198696000004540351,4198696000004421448
4198696000004540379,4198696000004421538
4198696000004618810,4198696000004618799
4198696000004626326,4198696000003952991
4198696000004655509,4198696000001406768
4198696000004658115,4198696000001615310
4198696000004658137,4198696000001615382
4198696000004658139,4198696000001614293
4198696000004715049,4198696000004715021
4198696000004832463,4198696000000602419
4198696000004832569,4198696000002097134
4198696000004882279,4198696000004882242
4198696000004970355,4198696000004970340
4198696000004993484,4198696000004993463
4198696000004995039,4198696000000865774
4198696000005037780,4198696000005037550
4198696000005042338,4198696000005042327
4198696000005166242,4198696000005166218
4198696000005169227,4198696000005169155
4198696000005169233,4198696000005169182
4198696000005207587,4198696000005207576
4198696000005292366,4198696000005292294
4198696000005304463,4198696000005304423
4198696000005326457,4198696000005326437
4198696000005376355,4198696000003142010
4198696000005432058,4198696000001610954
4198696000005550021,4198696000005387674
4198696000005552156,4198696000005552120
4198696000005639983,4198696000005639963
4198696000005657072,4198696000005657061
4198696000005698118,4198696000005698107
4198696000005830628,4198696000005387701
4198696000005830632,4198696000005387719
4198696000005830644,4198696000005387773
4198696000005923192,4198696000001407245
4198696000005905012,4198696000005905001
4198696000005905467,4198696000005905447
4198696000006120003,4198696000002146116
4198696000006120558,4198696000006120538
4198696000006201976,4198696000006129133
4198696000006208413,4198696000004126879
4198696000006422819,4198696000006422795
4198696000006449369,4198696000006449143
4198696000006449599,4198696000006449588
4198696000006532777,4198696000003396036
4198696000006545600,4198696000006545376
4198696000006583240,4198696000004715021
4198696000006616477,4198696000003679385
4198696000006634067,4198696000006201019
4198696000006634246,4198696000006634235
4198696000006687664,4198696000006687653
4198696000006703259,4198696000006703235
4198696000006723353,4198696000006723324
4198696000006753012,4198696000006753001
4198696000006753476,4198696000006494477
4198696000006753478,4198696000006494486
4198696000006753986,4198696000006120929
4198696000006777860,4198696000006777849
4198696000006780540,4198696000006780283
4198696000006780542,4198696000006780292
4198696000006798007,4198696000002957469
4198696000006818111,4198696000006818085
4198696000006842079,4198696000006842068
4198696000006904472,4198696000003679268
4198696000006923567,4198696000006923556
4198696000006945442,4198696000005728164
4198696000006967437,4198696000006967424
4198696000006993075,4198696000001610252
4198696000006998209,4198696000006998180
4198696000007151197,4198696000007151168
4198696000007161012,4198696000007161001
4198696000007344057,4198696000005922063
4198696000007365213,4198696000007365202
4198696000007365219,4198696000007344500
4198696000007454021,4198696000000677908
4198696000007454031,4198696000001089316
4198696000007454765,4198696000007454746
4198696000007509039,4198696000000588358
4198696000007542233,4198696000000670794
4198696000007570118,4198696000003952069
4198696000007629659,4198696000004116299
4198696000007681068,4198696000007681057
4198696000007744631,4198696000007744618
4198696000007762112,4198696000007762101
4198696000007812617,4198696000007811507
4198696000007812639,4198696000007811822
4198696000007812717,4198696000007811795
4198696000007812731,4198696000007811579
4198696000007812735,4198696000007811381
4198696000007812759,4198696000007811354
4198696000007812805,4198696000004421007
4198696000007812819,4198696000007812326
4198696000007812853,4198696000007812479
4198696000007812863,4198696000007812497
4198696000007837152,4198696000007837141
4198696000007889015,4198696000007629670
4198696000007892559,4198696000007892548
4198696000007923192,4198696000007923181
4198696000007923236,4198696000007923225
4198696000007923734,4198696000005493038
4198696000007971064,4198696000006945795
4198696000007971122,4198696000007971111
4198696000008012050,4198696000003972484
4198696000007971850,4198696000007971839
4198696000007972131,4198696000001611575
4198696000008012490,4198696000008012434
4198696000008096047,4198696000007971019
4198696000008096628,4198696000008096611
4198696000008128559,4198696000008126111
4198696000008289012,4198696000008289001
4198696000008289169,4198696000008289158
4198696000008352468,4198696000008352455
4198696000008352626,4198696000008352613
4198696000008411263,4198696000008411198
4198696000008457445,4198696000002266129
4198696000008545375,4198696000008545349
4198696000008581218,4198696000008581180
4198696000008585133,4198696000008585041
4198696000008585147,4198696000008585104
4198696000008585151,4198696000008585122
4198696000008585285,4198696000005698076
4198696000008586034,4198696000000864424
4198696000008586036,4198696000001611728
4198696000008586968,4198696000001614662
4198696000008589215,4198696000008589185
4198696000008656003,4198696000001715219
4198696000008656180,4198696000001614437
4198696000008702003,4198696000008680222
4198696000008713473,4198696000003396271
4198696000008804592,4198696000005166809
4198696000008804818,4198696000008804106
4198696000008814040,4198696000008814029
4198696000008815447,4198696000008815422
4198696000008899063,4198696000008899052
4198696000008913213,4198696000002957469
4198696000009002146,4198696000009002126
4198696000009002328,4198696000009002317
4198696000009101016,4198696000009101003
4198696000009101063,4198696000009101034
4198696000009282189,4198696000009282178
4198696000009305474,4198696000009305431
4198696000009305490,4198696000000862111
4198696000009305585,4198696000006736001
4198696000009305771,4198696000008788218
4198696000009345050,4198696000009345039
4198696000009345288,4198696000009345221
4198696000009409587,4198696000009409576
4198696000009417065,4198696000009417054
4198696000009452003,4198696000002124040
4198696000009577018,4198696000008312325
4198696000009577216,4198696000009577201
4198696000009677180,4198696000009640007
4198696000009719413,4198696000009719402
4198696000009740190,4198696000003594538
4198696000009774745,4198696000009774705
4198696000009802087,4198696000009802076
4198696000009802496,4198696000009774061
4198696000009802867,4198696000006649592
4198696000009817611,4198696000009817600
4198696000009852944,4198696000009852920
4198696000009867840,4198696000009867829
4198696000009895431,4198696000009895393
4198696000009896233,4198696000004361001
4198696000009959239,4198696000001611035
4198696000009959257,4198696000004015393
4198696000009959267,4198696000009503148
4198696000009959319,4198696000001613375
4198696000009964159,4198696000009345248
4198696000009988316,4198696000009988305
4198696000010117046,4198696000010117024
4198696000010117048,4198696000010117033
4198696000010251446,4198696000010251435
4198696000010287168,4198696000010287157
4198696000010341321,4198696000010341310
4198696000010345689,4198696000010345610
4198696000010346046,4198696000010346035
4198696000010346318,4198696000010336322
4198696000010390160,4198696000010390147
4198696000010390849,4198696000001611827
4198696000010435351,4198696000010435331
4198696000010464761,4198696000006780162
4198696000010464771,4198696000001406408
4198696000010547222,4198696000009417207
4198696000010559216,4198696000003636404
4198696000010596190,4198696000010596179
4198696000010636692,4198696000002797340
4198696000010698441,4198696000010698162
4198696000010698601,4198696000010698533
4198696000010767251,4198696000010767240
4198696000010767536,4198696000002566271
4198696000010775157,4198696000010775146
4198696000010799655,4198696000010799644
4198696000010799746,4198696000010799676
4198696000010820124,4198696000010820050
4198696000010840412,4198696000004950435
4198696000010848236,4198696000010805181
4198696000010848262,4198696000010805373
4198696000010848274,4198696000007811489
4198696000010848292,4198696000000143740
4198696000010848320,4198696000010848097
4198696000010848328,4198696000010848137
4198696000010848336,4198696000010772003
4198696000010867013,4198696000004993740
4198696000010915590,4198696000010915577
4198696000010915623,4198696000010915612
4198696000010936076,4198696000010936065
4198696000010936644,4198696000010936629
4198696000010936688,4198696000010936677
4198696000010978434,4198696000010978423
4198696000011063062,4198696000010978592
4198696000011063335,4198696000004910068
4198696000011107243,4198696000011064334
4198696000011107283,4198696000011064513
4198696000011107297,4198696000011107001
4198696000011107325,4198696000011107138
4198696000011175232,4198696000011175221
4198696000011255797,4198696000011255737
4198696000011275421,4198696000006945341
4198696000011295387,4198696000011239760
4198696000011326179,4198696000011326151
4198696000011326336,4198696000011326306
4198696000011326338,4198696000011326315
4198696000011326838,4198696000000588358
4198696000011331652,4198696000011331641
4198696000011364071,4198696000011364058
4198696000011414554,4198696000011414543
4198696000011461313,4198696000011461300
4198696000011482040,4198696000011316311
4198696000011482350,4198696000001612925
4198696000011482366,4198696000001611179
4198696000011482402,4198696000000862030
4198696000011490109,4198696000011490089
4198696000011516179,4198696000000860617
4198696000011516292,4198696000011516281
4198696000011533068,4198696000000864505
4198696000011533104,4198696000000865108
4198696000011533108,4198696000000865144
4198696000011606615,4198696000006422094
4198696000011638285,4198696000011638272
4198696000011718207,4198696000011718178
4198696000011718386,4198696000011718364
4198696000011718458,4198696000011718447
4198696000011843012,4198696000011843001
4198696000011843400,4198696000000861706
4198696000011843863,4198696000011843852
4198696000011909052,4198696000011909019
4198696000011909942,4198696000006417490
4198696000011932373,4198696000002574058
4198696000012103755,4198696000009345221
4198696000012103960,4198696000005304258
4198696000012114955,4198696000012114931
4198696000012121444,4198696000000670101
4198696000012121446,4198696000003065296
4198696000012152077,4198696000012152010
4198696000012152566,4198696000012152504
4198696000012188353,4198696000012188249
4198696000012190717,4198696000012190632
4198696000012192254,4198696000008713506
4198696000012316142,4198696000012225737
4198696000012316152,4198696000012240115
4198696000012316164,4198696000012316107
4198696000012316595,4198696000006583194
4198696000012342245,4198696000012342077
4198696000012354201,4198696000000865828
4198696000012360051,4198696000012342857
4198696000012360079,4198696000012342974
4198696000012360181,4198696000003972322
4198696000012360405,4198696000012360300
4198696000012360413,4198696000012360336
4198696000012368140,4198696000012368057
4198696000012371116,4198696000012371028
4198696000012371128,4198696000012371082
4198696000012410283,4198696000012410018
4198696000012410295,4198696000012410072
4198696000012410868,4198696000012410848
4198696000012439514,4198696000010046910
4198696000012534156,4198696000003025909
4198696000012534274,4198696000012534141
4198696000012534448,4198696000012534361
4198696000012595528,4198696000012595515
4198696000012697579,4198696000012720081
4198696000012819604,4198696000012819081
4198696000012819620,4198696000012819486
4198696000012835175,4198696000012835133
4198696000012887466,4198696000012886010
4198696000012887506,4198696000012887096
4198696000012987319,4198696000010661113
4198696000013095171,4198696000013095158
4198696000013112335,4198696000001406309
4198696000013112339,4198696000011490145
4198696000013112347,4198696000001406381
4198696000013112349,4198696000001406426
4198696000013112355,4198696000012835483
4198696000013107676,4198696000013107665
4198696000013157087,4198696000013157060
4198696000013157610,4198696000013157599
4198696000013167105,4198696000000861895
4198696000013167567,4198696000000862048
4198696000013167627,4198696000001611134
4198696000013293274,4198696000013293263
4198696000013348094,4198696000013348032
4198696000013354020,4198696000013348961
4198696000013354561,4198696000011063647
4198696000013360058,4198696000001611917
4198696000013360860,4198696000011490089
4198696000013375003,4198696000010936699
4198696000013375537,4198696000007744023
4198696000013375880,4198696000012410857
4198696000013400512,4198696000003894042
4198696000013436404,4198696000013436371
4198696000013582503,4198696000013582492
4198696000013593152,4198696000013593085
4198696000013514213,4198696000013514196
4198696000013514376,4198696000013514365
4198696000013635170,4198696000013635159
4198696000013681169,4198696000007923225
4198696000013704359,4198696000004655456
4198696000013704365,4198696000007365193
4198696000013924410,4198696000013924399
4198696000013954525,4198696000011767278
4198696000013954531,4198696000013954434
4198696000013954845,4198696000000669687
4198696000014025894,4198696000005614312
4198696000014070217,4198696000001223116
4198696000014163385,4198696000014163374
4198696000014221669,4198696000012769080
4198696000014221972,4198696000014221959
4198696000014221775,4198696000003168326
4198696000014232735,4198696000012365050
4198696000014232737,4198696000014232716
4198696000014238540,4198696000001613240
4198696000014238638,4198696000014238625
4198696000014271457,4198696000006998006
4198696000014307876,4198696000011606522
4198696000014370360,4198696000014370345
4198696000014482179,4198696000000863758
4198696000014509599,4198696000014419822
4198696000014509609,4198696000011326297
4198696000014527128,4198696000014527083
4198696000014527134,4198696000000899376
4198696000014527152,4198696000007471258
4198696000014527468,4198696000014500105
4198696000014593017,4198696000002566271
4198696000014702003,4198696000004910420
4198696000014758229,4198696000014709807
4198696000014974049,4198696000014974038
4198696000014974232,4198696000002572833
4198696000015063267,4198696000013681446
4198696000015063508,4198696000012190578
4198696000015063549,4198696000015063536
4198696000015082352,4198696000015082292
4198696000015094687,4198696000015094659
4198696000015097025,4198696000001612655
4198696000015145578,4198696000015145567
4198696000015163786,4198696000011147510
4198696000015314533,4198696000015314407
4198696000015314537,4198696000015314455
4198696000015289137,4198696000015289126
4198696000015314935,4198696000015314918
4198696000015436251,4198696000015436231
4198696000015436347,4198696000010661347
4198696000015465438,4198696000015464670
4198696000015465460,4198696000015464778
4198696000015465502,4198696000015464967
4198696000015465741,4198696000015465183
4198696000015465747,4198696000015465210
4198696000015465767,4198696000015465300
4198696000015465771,4198696000015465318
4198696000015465783,4198696000015465372
4198696000015465791,4198696000000136657
4198696000015480121,4198696000015480100
4198696000015683101,4198696000015683090
4198696000015683931,4198696000001614428
4198696000015706059,4198696000013095041
4198696000015706611,4198696000006361828
4198696000015715570,4198696000015715550
4198696000015864066,4198696000015821601
4198696000016070687,4198696000016070676
4198696000016060011,4198696000009345248
4198696000016060738,4198696000007837062
4198696000016062168,4198696000005387836
4198696000016062622,4198696000009101034
4198696000016062628,4198696000008545331
4198696000016062632,4198696000006120538
4198696000015965107,4198696000013406194
4198696000016064760,4198696000006449337
4198696000016196036,4198696000001674796
4198696000016196040,4198696000001674823
4198696000016204380,4198696000016204360
4198696000016245576,4198696000016245413
4198696000016269613,4198696000012368079
4198696000016269621,4198696000012410108
4198696000016269629,4198696000012371757
4198696000016302094,4198696000007440260
4198696000016302108,4198696000015965090
4198696000016370235,4198696000016366001
4198696000016430177,4198696000016430139
4198696000016620512,4198696000016620501
4198696000016778719,4198696000016778661
4198696000016846482,4198696000000861679
4198696000016776138,4198696000001613123
4198696000016776263,4198696000003142001
4198696000016776273,4198696000012949161
4198696000016776312,4198696000009345275
4198696000016933208,4198696000016933169
4198696000016933917,4198696000016933900
4198696000016983827,4198696000016983788
4198696000016938329,4198696000016991199
4198696000016938331,4198696000001406390
4198696000016938351,4198696000010046829
4198696000016991069,4198696000001408010
4198696000016993510,4198696000001611008
4198696000017003251,4198696000001612826
4198696000017003302,4198696000000865189
4198696000017003753,4198696000017003736
4198696000017013401,4198696000000861814
4198696000017013423,4198696000000862084
4198696000017013433,4198696000000862471
4198696000017014550,4198696000014163956
4198696000017105148,4198696000017105131
4198696000017105260,4198696000017105243
4198696000017182136,4198696000017182117
4198696000017182657,4198696000017182640
4198696000017182968,4198696000017182937
4198696000017213741,4198696000017213722
4198696000017530027,4198696000017530003
4198696000017740579,4198696000010185109
4198696000017761576,4198696000017761528
4198696000017581615,4198696000017581598
4198696000017581969,4198696000017581950
4198696000017644999,4198696000017644982
4198696000017812091,4198696000017812020
4198696000017818381,4198696000017818362
4198696000017826827,4198696000017826810
4198696000017991528,4198696000001089181
4198696000017991544,4198696000001089370
4198696000017991859,4198696000013123498
4198696000017986433,4198696000017936730
4198696000018059480,4198696000018059437
4198696000018063796,4198696000012176925
4198696000018063800,4198696000012176938
4198696000018067799,4198696000012114555
4198696000018067807,4198696000014221351
4198696000018067817,4198696000012114631
4198696000018069606,4198696000017013128
4198696000018170071,4198696000018170058
4198696000018170563,4198696000018170458
4198696000018200482,4198696000000844192
4198696000018194910,4198696000012225161
4198696000018234786,4198696000018234775
4198696000018255272,4198696000009097954
4198696000018263069,4198696000006703235
4198696000018263085,4198696000009530552
4198696000018263093,4198696000004630523
4198696000018360200,4198696000004161576
4198696000018360216,4198696000004150016
4198696000018360226,4198696000006545462
4198696000018360521,4198696000018360510
4198696000018367329,4198696000018367307
4198696000018430030,4198696000018430001
4198696000018519439,4198696000011326315
4198696000018523539,4198696000012114283
4198696000018668222,4198696000000143794
4198696000018668284,4198696000018668025
4198696000018731307,4198696000018731284
4198696000018712052,4198696000009029614
4198696000018788165,4198696000018731886
4198696000018794639,4198696000018794628
4198696000018835753,4198696000018835719
4198696000018837943,4198696000018837470
4198696000018902557,4198696000018902546
4198696000018914597,4198696000018914586
4198696000018914715,4198696000001108102
4198696000018925127,4198696000000143587
4198696000018926960,4198696000018926949
4198696000018934134,4198696000006818067
4198696000019067498,4198696000019067485
4198696000019179973,4198696000019179962
4198696000019300003,4198696000019179940
4198696000019394021,4198696000019394001
4198696000019764570,4198696000012835048
4198696000019764578,4198696000012723759
4198696000019764580,4198696000012697009
4198696000019785592,4198696000009530254
4198696000019847340,4198696000011326160
4198696000019847091,4198696000014419822
4198696000019827127,4198696000019778019
4198696000019827141,4198696000019778370
4198696000019836941,4198696000010840212
4198696000019847889,4198696000019847325
4198696000019847974,4198696000018308600
4198696000019802911,4198696000005855646
4198696000019996109,4198696000019996096
4198696000020030014,4198696000013406485
4198696000020072184,4198696000020072171
4198696000020118186,4198696000020118123
4198696000020231860,4198696000020231713
4198696000020164046,4198696000017581100
4198696000020251434,4198696000020251421
4198696000020313652,4198696000004126879
4198696000020314380,4198696000020314354
4198696000020319057,4198696000020319033
4198696000020367374,4198696000000864496
4198696000020372490,4198696000001613555
4198696000020372496,4198696000001613429
4198696000020426303,4198696000020426288
4198696000020441252,4198696000000602491
4198696000020441077,4198696000020441064
4198696000020441643,4198696000020441630
4198696000020605627,4198696000012723759
4198696000020605705,4198696000007440278
4198696000020605719,4198696000000670209
4198696000020605721,4198696000000670263
4198696000020630704,4198696000006494477
4198696000020632481,4198696000007874949
4198696000020635357,4198696000010661104
4198696000020635517,4198696000011606522
4198696000020621141,4198696000019922999
4198696000020605252,4198696000013514196
4198696000020605266,4198696000004161490
4198696000020605524,4198696000001407182
4198696000020723990,4198696000015965072
4198696000020723154,4198696000020723141
4198696000020759562,4198696000005433681
4198696000020666141,4198696000020666113
4198696000020698764,4198696000010315072
4198696000020710381,4198696000000862309
4198696000020710401,4198696000000863686
4198696000020710407,4198696000016633123
4198696000020787870,4198696000020787857
4198696000021065039,4198696000021065026
4198696000021110075,4198696000020824636
4198696000021192137,4198696000021192003
4198696000021263691,4198696000021263678
4198696000021256028,4198696000001610774
4198696000021256040,4198696000001610477
4198696000021256090,4198696000001611620
4198696000021413508,4198696000021413497
4198696000021527155,4198696000021527078
4198696000021527430,4198696000021527375
4198696000021550016,4198696000006967424
4198696000021550241,4198696000005166205
4198696000021831047,4198696000021831036
4198696000021831753,4198696000021831660
4198696000021746246,4198696000021746235
4198696000021759208,4198696000004015550
4198696000021759277,4198696000001674796
4198696000021759322,4198696000001406291
4198696000022082674,4198696000022082663
4198696000022154348,4198696000022154337
4198696000022198023,4198696000022198012
4198696000022376548,4198696000010775329
4198696000022453913,4198696000022453900
4198696000022371124,4198696000007762063
4198696000022447007,4198696000000678574
4198696000022447192,4198696000018140134
4198696000022447257,4198696000000863146
4198696000022506013,4198696000012360028
4198696000022650299,4198696000022650284
4198696000022646534,4198696000022646517
4198696000022837270,4198696000022837257
4198696000022953746,4198696000022953733
4198696000023024685,4198696000023024672
4198696000023076767,4198696000012887024
4198696000023076789,4198696000020907952
4198696000023129500,4198696000020436320
4198696000023200573,4198696000000670731
4198696000023208003,4198696000012342140
4198696000023394868,4198696000006449134
4198696000023394928,4198696000008713423
4198696000023394942,4198696000012301291
4198696000023365558,4198696000001613276
4198696000023401893,4198696000000862885
4198696000023401899,4198696000001612682
4198696000023401981,4198696000003522812
4198696000023529369,4198696000023529356
4198696000023416986,4198696000023416973
4198696000023465979,4198696000023465920
4198696000023474415,4198696000023474402
4198696000023379775,4198696000000679186
4198696000023445047,4198696000023445030
4198696000023434446,4198696000023434433
4198696000023716106,4198696000001612466
4198696000023716365,4198696000021832000
4198696000023716481,4198696000023716466
4198696000023792836,4198696000008957125
4198696000024053001,4198696000006515051
4198696000024145009,4198696000023990247
4198696000024145374,4198696000018668417
4198696000024259591,4198696000024047475
4198696000024318674,4198696000024274878
4198696000024343574,4198696000020666935
4198696000024344161,4198696000020433762
4198696000024405173,4198696000012467353
4198696000024405795,4198696000015864628
4198696000024415015,4198696000005387611
4198696000024423534,4198696000003679236
4198696000024424701,4198696000024424686
4198696000024519088,4198696000024259001
4198696000024519760,4198696000006545453
4198696000024540010,4198696000001613348
4198696000024540038,4198696000001612079
4198696000024600313,4198696000009530254
4198696000024597861,4198696000024597833
4198696000024604748,4198696000019183023
4198696000024684257,4198696000024684246
4198696000024860336,4198696000009817654
4198696000024938020,4198696000011622666
4198696000025064291,4198696000025064278
4198696000025064529,4198696000025064516
4198696000025079339,4198696000025079297
4198696000025079675,4198696000000862048
4198696000025190331,4198696000025190320
4198696000025233457,4198696000025233446
4198696000025345549,4198696000007744495
4198696000025336161,4198696000025336148
4198696000025078634,4198696000000862003
4198696000025481619,4198696000020105169
4198696000025644865,4198696000025644854
4198696000025832797,4198696000025832786
4198696000025858461,4198696000001937010
4198696000025858530,4198696000001613861
4198696000025881913,4198696000025881902
4198696000025858255,4198696000023434433
4198696000025858548,4198696000001611269
4198696000025890017,4198696000025890006
4198696000025858167,4198696000015864619
4198696000025787018,4198696000001610477
4198696000025902953,4198696000011326133
4198696000025858015,4198696000000678592
4198696000025661646,4198696000025661354
4198696000025661650,4198696000025661372
4198696000025661652,4198696000025661381
