Item_ID,SKU,Product_ID,Sales_24M_Qty,Sales_24M_Net,Avg_Demand_6M,Last_Purchase_Price,On_Hand_Qty,Cost_Fallback,Resolved_Unit_Cost,Resolved_On_Hand_Qty,Coverage_Months,Reorder_Flag,Stock_Shortfall,Months_Short,Inventory_Value,Has_Last_Purchase,Has_On_Hand,SKU_Rule_Violation
4198696000000861445,509-0082,4198696000000861445,6,59768,1,6798.710000000001,4,6798.71,6798.710000000001,4,4,0,0,0,27194.840000000004,1,1,0
4198696000000861337,509-0070,4198696000000861337,20,226314.34,1.5384615384615385,5599,11,7840.41,5599,11,7.1499999999999995,0,0,0,61589,1,1,0
4198696000000677881,376-76,4198696000000677881,6,14900,1,1336.8,0,1336.8,1336.8,0,0,1,1,1,,1,1,0
4198696000000588340,343-17,4198696000000588340,288,576707.01,12,1499.3,68,1500,1499.3,68,5.666666666666667,0,0,0,101952.4,1,1,0
4198696000000136936,11-233,4198696000000136936,3,55900,1,6677,3,8546.56,6677,3,3,0,0,0,20031,1,1,0
4198696000000899430,130-016,4198696000000899430,1,21100,1,13778.81,1,13778.81,13778.81,1,1,0,0,0,13778.81,1,1,0
4198696000028303125,800-3969,4198696000028303125,1,91600,1,60000,0,60000,60000,0,0,1,1,1,,1,1,0
4198696000025079444,800-3551,4198696000025079444,1,18124,1,12900,0,12900,12900,0,0,1,1,1,,1,1,0
4198696000023627623,72-3326,4198696000023627623,2,11000,2,3570,2,3570,3570,2,1,0,0,0,7140,1,1,0
4198696000020178361,800-2918,4198696000020178361,1,5000,1,3200,0,3200,3200,0,0,1,1,1,,1,1,0
4198696000015965072,510-1045,4198696000015965072,3,227201.42,1.5,53085.34,5,53085.34,53085.34,5,3.3333333333333335,0,0,0,265426.69999999995,1,1,0
4198696000012946745,800-1729,4198696000012946745,3,16995,1,3325,0,3325,3325,0,0,1,1,1,,1,1,0
4198696000011326124,510-1001,4198696000011326124,1,89332,1,67405.18,2,67405.18,67405.18,2,2,0,0,0,134810.36,1,1,0
4198696000011064504,512-217,4198696000011064504,2,25000,2,8710.75,0,8710.75,8710.75,0,0,1,2,1,,1,1,0
4198696000010936655,800-1927,4198696000010936655,1,27500,1,18000,0,18000,18000,0,0,1,1,1,,1,1,0
4198696000009640007,800-1701,4198696000009640007,2,50000,2,9950,0,9950,9950,0,0,1,2,1,,1,1,0
4198696000006818067,800-1190,4198696000006818067,3,47400,1.5,10480.21,0,10480.21,10480.21,0,0,1,1.5,1,,1,1,0
4198696000004421754,83-2042,4198696000004421754,8,136750.44,2.6666666666666665,6077.5,92,8619,6077.5,92,34.5,0,0,0,559130,1,1,0
4198696000000669651,3-18,4198696000000669651,7,11916,3.5,1513.83,6,1160.58,1513.83,6,1.7142857142857142,0,0,0,9082.98,1,1,0
4198696000000137215,11-322,4198696000000137215,3,57500,1,6297.5,3,8060.8,6297.5,3,3,0,0,0,18892.5,1,1,0
4198696000028336710,800-3983,4198696000028336710,1,11000,1,6948.42,0,6948.42,6948.42,0,0,1,1,1,,1,1,0
4198696000026474072,516-009,4198696000026474072,1,3504.43,1,2330,9,2330,2330,9,9,0,0,0,20970,1,1,0
4198696000026427490,800-3703,4198696000026427490,2,20800,2,6800,0,6800,6800,0,0,1,2,1,,1,1,0
4198696000020642563,800-3006,4198696000020642563,1,39376,1,31385.8,0,31385.8,31385.8,0,0,1,1,1,,1,1,0
4198696000018926866,800-2709,4198696000018926866,1,113200,1,74183.96,0,74183.96,74183.96,0,0,1,1,1,,1,1,0
4198696000018177953,509-2611,4198696000018177953,2,22080,2,7846.73,2,7846.73,7846.73,2,1,0,0,0,15693.46,1,1,0
4198696000017698268,800-2506,4198696000017698268,1,27500,1,18000,0,18000,18000,0,0,1,1,1,,1,1,0
4198696000012057110,512-243,4198696000012057110,1,27300,1,11709.36,0,10538.42,11709.36,0,0,1,1,1,,1,1,0
4198696000011874295,530-0041,4198696000011874295,2,26400,2,8630,1,8630,8630,1,0.5,1,1,0.5,8630,1,1,0
4198696000011718178,800-2030,4198696000011718178,1,8600,1,4300,0,4300,4300,0,0,1,1,1,,1,1,0
4198696000008096324,524-0156,4198696000008096324,2,4600,2,1473,0,1473,1473,0,0,1,2,1,,1,1,0
4198696000006361253,800-1044,4198696000006361253,1,30600,1,20000,0,20000,20000,0,0,1,1,1,,1,1,0
4198696000004483671,800-555,4198696000004483671,1,76300,1,50000,0,50000,50000,0,0,1,1,1,,1,1,0
4198696000003484028,800-340,4198696000003484028,1,3600,1,2350,0,2350,2350,0,0,1,1,1,,1,1,0
4198696000002318019,800-135,4198696000002318019,1,3600,1,2900,0,2900,2900,0,0,1,1,1,,1,1,0
4198696000001674994,527-0005,4198696000001674994,1,26800,1,15500,4,20000,15500,4,4,0,0,0,62000,1,1,0
4198696000001611692,520-0104,4198696000001611692,1,22500,1,14726.75,4,14726.75,14726.75,4,4,0,0,0,58907,1,1,0
4198696000001040194,173-34,4198696000001040194,6,39600,6,2925,48,5000,2925,48,8,0,0,0,140400,1,1,0
4198696000000677755,376-62,4198696000000677755,3,12264,1.5,2728.68,2,2728.68,2728.68,2,1.3333333333333333,0,0,0,5457.36,1,1,0
4198696000005540382,800-860,4198696000005540382,2,114200,1,34900,0,34900,34900,0,0,1,1,1,,1,1,0
4198696000033148666,800-4502,4198696000033148666,1,13938,1,8900,0,8900,8900,0,0,1,1,1,,1,1,0
4198696000023852076,800-3398,4198696000023852076,2,30600,2,9800,0,9800,9800,0,0,1,2,1,,1,1,0
4198696000020878051,800-3027,4198696000020878051,1,10800,1,7020,0,7020,7020,0,0,1,1,1,,1,1,0
4198696000018367611,800-2605,4198696000018367611,1,30500,1,17000,0,17000,17000,0,0,1,1,1,,1,1,0
4198696000016991169,524-0674,4198696000016991169,1,3100,1,1990,3,1990,1990,3,3,0,0,0,5970,1,1,0
4198696000013855171,800-2185,4198696000013855171,1,20000,1,13069,0,13069,13069,0,0,1,1,1,,1,1,0
4198696000010341763,800-1811,4198696000010341763,2,25000,2,6300,0,6300,6300,0,0,1,2,1,,1,1,0
4198696000004420105,83-2020,4198696000004420105,1,8900,1,3058,99,4336.8,3058,99,99,0,0,0,302742,1,1,0
4198696000001612763,518-0507,4198696000001612763,2,105600,2,34594.16,2,34594.16,34594.16,2,1,0,0,0,69188.32,1,1,0
4198696000028427007,524-0688,4198696000028427007,1,120300,1,78457.46,1,78457.46,78457.46,1,1,0,0,0,78457.46,1,1,0
4198696000008352480,800-1493,4198696000008352480,1,31200,1,20400,0,20400,20400,0,0,1,1,1,,1,1,0
4198696000001674886,526-0015,4198696000001674886,1,9292,1,6580,1,6580,6580,1,1,0,0,0,6580,1,1,0
4198696000031481430,800-4391,4198696000031481430,2,2300.88,2,1027.1,0,1027.1,1027.1,0,0,1,2,1,,1,1,0
4198696000026460001,800-3718,4198696000026460001,1,42800,1,27961.6,0,27961.6,27961.6,0,0,1,1,1,,1,1,0
4198696000018234482,800-2593,4198696000018234482,7,110751.77,1.75,10400,0,10400,10400,0,0,1,1.75,1,,1,1,0
4198696000017986590,800-2548,4198696000017986590,1,71700,1,46990,0,46990,46990,0,0,1,1,1,,1,1,0
4198696000012360282,44-1057,4198696000012360282,2,2400,2,745,2,745,745,2,1,0,0,0,1490,1,1,0
4198696000007811759,73-1036,4198696000007811759,16,72176.39,2,1133,184,2200,1133,184,92,0,0,0,208472,1,1,0
4198696000006693137,800-1157,4198696000006693137,1,42400,1,31660,0,31660,31660,0,0,1,1,1,,1,1,0
4198696000006285650,800-1040,4198696000006285650,4,37000,2,5525,0,5525,5525,0,0,1,2,1,,1,1,0
4198696000004629560,317-507,4198696000004629560,3,37700,1,3668.5,97,6500,3668.5,97,97,0,0,0,355844.5,1,1,0
4198696000003679336,530-0012,4198696000003679336,4,23912,1,3790,8,3990,3790,8,8,0,0,0,30320,1,1,0
4198696000001610306,519-0001,4198696000001610306,9,57610,1.8,4354.7,6,4354.7,4354.7,6,3.333333333333333,0,0,0,26128.199999999997,1,1,0
4198696000023999065,800-3408,4198696000023999065,2,46184,2,16420,0,16420,16420,0,0,1,2,1,,1,1,0
4198696000018677299,800-2639,4198696000018677299,2,55936,2,19866,0,19866,19866,0,0,1,2,1,,1,1,0
4198696000017641019,800-2494,4198696000017641019,3,19200,3,4150,0,4150,4150,0,0,1,3,1,,1,1,0
4198696000015724038,800-2334,4198696000015724038,1,34408,1,24480.59,0,24480.59,24480.59,0,0,1,1,1,,1,1,0
4198696000005304258,800-794,4198696000005304258,6,50256,2,2712.5,0,5872,2712.5,0,0,1,2,1,,1,1,0
4198696000001089280,127-1024,4198696000001089280,4,2800,4,475.31,44,475.31,475.31,44,11,0,0,0,20913.64,1,1,0
4198696000029926159,800-4192,4198696000029926159,1,23451.33,1,12100,0,12100,12100,0,0,1,1,1,,1,1,0
4198696000011063647,533-068,4198696000011063647,5,146551.15,1,19950,1,19950,19950,1,1,0,0,0,19950,1,1,0
4198696000001663046,800-067,4198696000001663046,3,31000,1,5600,0,5600,5600,0,0,1,1,1,,1,1,0
4198696000025869921,800-3632,4198696000025869921,1,48800,1,31950,0,31950,31950,0,0,1,1,1,,1,1,0
4198696000025051106,800-3541,4198696000025051106,1,22300,1,14267.77,0,14267.77,14267.77,0,0,1,1,1,,1,1,0
4198696000024424249,800-3469,4198696000024424249,1,15548,1,11061.95,0,11061.95,11061.95,0,0,1,1,1,,1,1,0
4198696000023429274,800-3314,4198696000023429274,1,17600,1,11500,0,11500,11500,0,0,1,1,1,,1,1,0
4198696000020642545,800-3005,4198696000020642545,1,26680,1,22338.05,0,22338.05,22338.05,0,0,1,1,1,,1,1,0
4198696000019575114,800-2820,4198696000019575114,2,70280,1,21950,0,21950,21950,0,0,1,1,1,,1,1,0
4198696000018519129,72-3304,4198696000018519129,7,45800.44,1.75,3282.5,4,3827.5,3282.5,4,2.2857142857142856,0,0,0,13130,1,1,0
4198696000016988602,800-2436,4198696000016988602,3,121800,1,26595,0,26595,26595,0,0,1,1,1,,1,1,0
4198696000012887033,533-106,4198696000012887033,15,380274.64,1.875,19500,6,19500,19500,6,3.2,0,0,0,117000,1,1,0
4198696000011147510,533-074,4198696000011147510,10,330929.2,2,22630,5,22630,22630,5,2.5,0,0,0,113150,1,1,0
4198696000010703157,72-3222,4198696000010703157,5,37276.11,1.25,4844.4,0,4844.4,4844.4,0,0,1,1.25,1,,1,1,0
4198696000009530552,72-3081,4198696000009530552,16,113664,2.6666666666666665,4836,2,4836,4836,2,0.75,1,0.6666666666666665,0.25,9672,1,1,0
4198696000009417158,800-1671,4198696000009417158,4,4000,4,595,0,595,595,0,0,1,4,1,,1,1,0
4198696000008585068,527-0039,4198696000008585068,1,24500,1,18648,6,18648,18648,6,6,0,0,0,111888,1,1,0
4198696000008545340,517-1029,4198696000008545340,2,75800,1,24792.5,2,24792.5,24792.5,2,2,0,0,0,49585,1,1,0
4198696000008096315,800-1441,4198696000008096315,1,27600,1,13467.4,0,13467.4,13467.4,0,0,1,1,1,,1,1,0
4198696000005728682,800-912,4198696000005728682,1,13300,1,8655.29,0,8655.29,8655.29,0,0,1,1,1,,1,1,0
4198696000005304236,533-073,4198696000005304236,8,232000,2.6666666666666665,18950,10,18950,18950,10,3.75,0,0,0,189500,1,1,0
4198696000004993740,800-709,4198696000004993740,2,16400,1,3500,0,5350,3500,0,0,1,1,1,,1,1,0
4198696000004629929,245-2001,4198696000004629929,4,95500,1.3333333333333333,6550.5,46,11000,6550.5,46,34.5,0,0,0,301323,1,1,0
4198696000004546379,800-564,4198696000004546379,2,68800,1,20000,0,20000,20000,0,0,1,1,1,,1,1,0
4198696000004421295,214-1007,4198696000004421295,14,61029.28,2,1677.5,189,2379,1677.5,189,94.5,0,0,0,317047.5,1,1,0
4198696000004417781,11-1018,4198696000004417781,16,298499.25,3.2,5950,85,9000,5950,85,26.5625,0,0,0,505750,1,1,0
4198696000004417745,11-1013,4198696000004417745,2,39400,1,6820,48,9672,6820,48,48,0,0,0,327360,1,1,0
4198696000001969321,524-0644,4198696000001969321,13,77324,1.625,3989.9599999999996,0,3989.96,3989.9599999999996,0,0,1,1.625,1,,1,1,0
4198696000001614851,522-0037,4198696000001614851,8,236000,2,19639.07,2,19639.07,19639.07,2,1,0,0,0,39278.14,1,1,0
4198696000001531090,520-0144,4198696000001531090,2,41420,2,15806.28,4,15806.28,15806.28,4,2,0,0,0,63225.12,1,1,0
4198696000001407344,525-0001,4198696000001407344,8,43050,1.1428571428571428,4900,5,4900,4900,5,4.375,0,0,0,24500,1,1,0
4198696000001057791,517-002,4198696000001057791,2,56800,1,18018,1,18018,18018,1,1,0,0,0,18018,1,1,0
4198696000000864955,509-2574,4198696000000864955,27,262623,2.4545454545454546,5920,4,5920,5920,4,1.6296296296296295,0,0,0,23680,1,1,0
4198696000000863848,509-1524,4198696000000863848,12,227200,3,13326.59,4,13326.59,13326.59,4,1.3333333333333333,0,0,0,53306.36,1,1,0
4198696000000679285,72-1047,4198696000000679285,8,35200,2,3015.6800000000003,4,3015.68,3015.6800000000003,4,2,0,0,0,12062.720000000001,1,1,0
4198696000000669768,3-31,4198696000000669768,8,19317,1.6,1674.07,0,1479.5,1674.07,0,0,1,1.6,1,,1,1,0
4198696000000513120,86-10,4198696000000513120,31,6090,3.4444444444444446,33,180,40,33,180,52.25806451612903,0,0,0,5940,1,1,0
4198696000000138961,46-137,4198696000000138961,6,146092.48,1.2,5918,25,7575.04,5918,25,20.833333333333336,0,0,0,147950,1,1,0
4198696000000137296,11-360,4198696000000137296,6,143145,1,5275,20,8426.88,5275,20,20,0,0,0,105500,1,1,0
4198696000000136702,11-124,4198696000000136702,7,139640.35,1.1666666666666667,4850,19,8638.08,4850,19,16.285714285714285,0,0,0,92150,1,1,0
4198696000000791001,513-001,4198696000000791001,5,6720,1.25,900.23,1,900.23,900.23,1,0.8,1,0.25,0.19999999999999996,900.23,1,1,0
4198696000000142075,164-12,4198696000000142075,20,45587.39,1.8181818181818181,753.5,92,1200,753.5,92,50.6,0,0,0,69322,1,1,0
4198696000000140995,114-72,4198696000000140995,9,59880,3,2271.5,44,2907.52,2271.5,44,14.666666666666666,0,0,0,99946,1,1,0
4198696000000670047,3-62,4198696000000670047,13,29980.09,2.1666666666666665,1331.72,5,1598.07,1331.72,5,2.307692307692308,0,0,0,6658.6,1,1,0
4198696000029319160,800-4118,4198696000029319160,1,24913.27,1,20000,0,20000,20000,0,0,1,1,1,,1,1,0
4198696000029058471,800-4101,4198696000029058471,1,710000,1,464734.74,0,464734.74,464734.74,0,0,1,1,1,,1,1,0
4198696000021746033,800-3086,4198696000021746033,1,33200,1,21740,0,21740,21740,0,0,1,1,1,,1,1,0
4198696000020417684,343-35,4198696000020417684,4,6897.34,1.3333333333333333,1385.6928571428573,3,1385.6933,1385.6928571428573,3,2.25,0,0,0,4157.078571428572,1,1,0
4198696000020072171,800-2901,4198696000020072171,1,73232,1,52144.2,0,52144.2,52144.2,0,0,1,1,1,,1,1,0
4198696000017581232,511-2010,4198696000017581232,1,47256.64,1,40000,1,40000,40000,1,1,0,0,0,40000,1,1,0
4198696000016155726,530-1061,4198696000016155726,1,10120,1,3300,1,3300,3300,1,1,0,0,0,3300,1,1,0
4198696000015145207,520-0169,4198696000015145207,3,60488.01,1,13450,1,13450,13450,1,1,0,0,0,13450,1,1,0
4198696000014271165,130-2031,4198696000014271165,3,34257.53,1,6900,1,6900,6900,1,1,0,0,0,6900,1,1,0
4198696000012467094,800-1327,4198696000012467094,1,10600,1,6900,0,6900,6900,0,0,1,1,1,,1,1,0
4198696000010698575,72-5007,4198696000010698575,2,12672,1,4290,2,4290,4290,2,2,0,0,0,8580,1,1,0
4198696000010435322,524-0625,4198696000010435322,2,8400,1,2700,0,2700,2700,0,0,1,1,1,,1,1,0
4198696000008899721,72-3193,4198696000008899721,4,41160,2,4475,6,4475,4475,6,3,0,0,0,26850,1,1,0
4198696000008545414,44-1003,4198696000008545414,5,16456,1.6666666666666667,1800.01,1,2178,1800.01,1,0.6,1,0.6666666666666667,0.4,1800.01,1,1,0
4198696000006015001,800-969,4198696000006015001,2,11970,2,4122.5,0,4122.5,4122.5,0,0,1,2,1,,1,1,0
4198696000000861598,509-0099,4198696000000861598,2,23616,1,8043.530000000001,9,8043.53,8043.530000000001,9,9,0,0,0,72391.77,1,1,0
4198696000000136846,11-209,4198696000000136846,2,66058.41,1,11962.5,4,15312,11962.5,4,4,0,0,0,47850,1,1,0
4198696000000678115,376-102,4198696000000678115,1,3300,1,2140.32,3,2140.32,2140.32,3,3,0,0,0,6420.960000000001,1,1,0
4198696000019941524,800-2884,4198696000019941524,1,26000,1,16500,0,16500,16500,0,0,1,1,1,,1,1,0
4198696000018430019,800-2608,4198696000018430019,2,74520,2,26504.42,0,26504.42,26504.42,0,0,1,2,1,,1,1,0
4198696000013514878,517-1074,4198696000013514878,2,73575.22,1,24897.5,2,24897.5,24897.5,2,2,0,0,0,49795,1,1,0
4198696000011767287,800-2051,4198696000011767287,1,29300,1,19199.24,0,19199.24,19199.24,0,0,1,1,1,,1,1,0
4198696000008817739,800-1575,4198696000008817739,1,126000,1,117276.18,0,117276.18,117276.18,0,0,1,1,1,,1,1,0
4198696000008589176,800-1529,4198696000008589176,1,47300,1,30945,0,30945,30945,0,0,1,1,1,,1,1,0
4198696000004417862,11-1028,4198696000004417862,1,18525,1,6737.5,49,9555,6737.5,49,49,0,0,0,330137.5,1,1,0
4198696000002744148,535-0012,4198696000002744148,2,14100,1,5100,1,5100,5100,1,1,0,0,0,5100,1,1,0
4198696000001040995,77-19,4198696000001040995,2,300,2,77,198,98.56,77,198,99,0,0,0,15246,1,1,0
4198696000000679492,72-1070,4198696000000679492,1,5100,1,3331.03,5,3331.03,3331.03,5,5,0,0,0,16655.15,1,1,0
4198696000000670461,3-108,4198696000000670461,3,12408,1.5,2878.9599999999996,0,2878.96,2878.9599999999996,0,0,1,1.5,1,,1,1,0
4198696000000670173,3-76,4198696000000670173,2,6688,1,2507.98,2,2507.98,2507.98,2,2,0,0,0,5015.96,1,1,0
4198696000026045364,800-3660,4198696000026045364,1,13984,1,9950,0,9950,9950,0,0,1,1,1,,1,1,0
4198696000011064347,512-200,4198696000011064347,2,21120,1,6550.49,0,6550.49,6550.49,0,0,1,1,1,,1,1,0
4198696000024699193,800-3505,4198696000024699193,1,75000,1,49000,0,49000,49000,0,0,1,1,1,,1,1,0
4198696000018863075,800-2693,4198696000018863075,1,36432,1,25900,0,25900,25900,0,0,1,1,1,,1,1,0
4198696000013486381,800-2141,4198696000013486381,4,134400,4,22010,0,22010,22010,0,0,1,4,1,,1,1,0
4198696000010840401,800-1912,4198696000010840401,1,8600,1,4300,0,4300,4300,0,0,1,1,1,,1,1,0
4198696000010703671,800-1880,4198696000010703671,2,69000,2,22568.11,0,22568.11,22568.11,0,0,1,2,1,,1,1,0
4198696000009964065,800-1760,4198696000009964065,1,48600,1,31844.03,0,31844.03,31844.03,0,0,1,1,1,,1,1,0
4198696000008589185,800-1530,4198696000008589185,1,5700,1,3690,0,3690,3690,0,0,1,1,1,,1,1,0
4198696000007971654,800-1412,4198696000007971654,1,16800,1,11000,0,11000,11000,0,0,1,1,1,,1,1,0
4198696000004483178,800-552,4198696000004483178,1,10700,1,7000,0,7000,7000,0,0,1,1,1,,1,1,0
4198696000002614201,800-167,4198696000002614201,2,6400,2,2556.74,0,2556.74,2556.74,0,0,1,2,1,,1,1,0
4198696000001611755,528-0015,4198696000001611755,1,4400,1,3908,1,2868.69,3908,1,1,0,0,0,3908,1,1,0
4198696000001041040,77-4,4198696000001041040,4,736,4,60.5,196,77.44,60.5,196,49,0,0,0,11858,1,1,0
4198696000009282081,800-1646,4198696000009282081,1,140000,1,80425,0,80425,80425,0,0,1,1,1,,1,1,0
4198696000004592138,800-572,4198696000004592138,2,8400,2,3200,0,3200,3200,0,0,1,2,1,,1,1,0
4198696000003168074,800-278,4198696000003168074,1,33700,1,28668,0,28668,28668,0,0,1,1,1,,1,1,0
4198696000032007001,800-4407,4198696000032007001,2,68672.56,2,21971.48,0,21971.48,21971.48,0,0,1,2,1,,1,1,0
4198696000015864030,72-3270,4198696000015864030,4,22080,4,3900,2,3900,3900,2,0.5,1,2,0.5,7800,1,1,0
4198696000015464949,67-1010,4198696000015464949,6,417831.86,1.2,20432.5,23,31900,20432.5,23,19.166666666666668,0,0,0,469947.5,1,1,0
4198696000012103090,376-3178,4198696000012103090,1,5700,1,3700,1,3700,3700,1,1,0,0,0,3700,1,1,0
4198696000006703235,72-3043,4198696000006703235,5,32807.65,1,2915,1,4347,2915,1,1,0,0,0,2915,1,1,0
4198696000001611962,528-0009,4198696000001611962,3,37170,3,8217.92,1,8217.92,8217.92,1,0.3333333333333333,1,2,0.6666666666666667,8217.92,1,1,0
4198696000001407245,524-0132,4198696000001407245,5,20700,1,2399.9900000000002,2,2399.99,2399.9900000000002,2,2,0,0,0,4799.9800000000005,1,1,0
4198696000000864352,509-2507,4198696000000864352,3,28652,1.5,6381.69,1,6381.69,6381.69,1,0.6666666666666666,1,0.5,0.33333333333333337,6381.69,1,1,0
4198696000018794543,800-2667,4198696000018794543,1,76100,1,49842.93,0,49842.93,49842.93,0,0,1,1,1,,1,1,0
4198696000014419995,510-1036,4198696000014419995,2,131900,1,41254.72,2,41254.72,41254.72,2,2,0,0,0,82509.44,1,1,0
4198696000003679421,530-0021,4198696000003679421,1,12900,1,8250,2,8450,8250,2,2,0,0,0,16500,1,1,0
4198696000001046604,512-133,4198696000001046604,3,36361.06,1,8349.07,2,8349.07,8349.07,2,2,0,0,0,16698.14,1,1,0
4198696000014974525,800-2266,4198696000014974525,1,24500,1,15763,0,15763,15763,0,0,1,1,1,,1,1,0
4198696000024993706,800-3535,4198696000024993706,1,8100,1,5300,0,5300,5300,0,0,1,1,1,,1,1,0
4198696000028104141,800-3946,4198696000028104141,1,4940,1,3407.5,0,3407.5,3407.5,0,0,1,1,1,,1,1,0
4198696000015355001,800-2303,4198696000015355001,1,30600,1,20000,0,20000,20000,0,0,1,1,1,,1,1,0
4198696000029319179,800-4119,4198696000029319179,1,40707.96,1,29000,0,29000,29000,0,0,1,1,1,,1,1,0
4198696000029058738,800-4102,4198696000029058738,1,9734.51,1,6182.76,0,6182.76,6182.76,0,0,1,1,1,,1,1,0
4198696000027117992,800-3805,4198696000027117992,2,13000,2,3372.5,0,3372.5,3372.5,0,0,1,2,1,,1,1,0
4198696000022953441,800-3249,4198696000022953441,1,3900,1,2500,0,2500,2500,0,0,1,1,1,,1,1,0
4198696000022544766,800-3183,4198696000022544766,2,36600,2,11976,0,11976,11976,0,0,1,2,1,,1,1,0
4198696000021527807,800-3083,4198696000021527807,2,46000,2,12000,0,12000,12000,0,0,1,2,1,,1,1,0
4198696000019778549,529-113,4198696000019778549,4,210930,1.3333333333333333,35000,1,35000,35000,1,0.75,1,0.33333333333333326,0.25,35000,1,1,0
4198696000017650142,800-2504,4198696000017650142,4,38000,2,6491,0,6491,6491,0,0,1,2,1,,1,1,0
4198696000014500956,510-1037,4198696000014500956,5,388620,1,52555.26,2,52555.26,52555.26,2,2,0,0,0,105110.52,1,1,0
4198696000012524160,800-1368,4198696000012524160,2,39961.06,1,13850,0,13850,13850,0,0,1,1,1,,1,1,0
4198696000012467652,800-1332,4198696000012467652,1,37400,1,24483.6,0,24483.6,24483.6,0,0,1,1,1,,1,1,0
4198696000010698588,800-1876,4198696000010698588,1,9200,1,5990,0,5990,5990,0,0,1,1,1,,1,1,0
4198696000007116053,800-1265,4198696000007116053,1,26700,1,17487.22,0,17487.22,17487.22,0,0,1,1,1,,1,1,0
4198696000006545287,106-2000,4198696000006545287,15,58855.75,1.5,2373.6,8,2520.8,2373.6,8,5.333333333333333,0,0,0,18988.8,1,1,0
4198696000006494486,517-3001,4198696000006494486,4,85119.47,1.3333333333333333,13995,1,13995,13995,1,0.75,1,0.33333333333333326,0.25,13995,1,1,0
4198696000004832078,534-0055,4198696000004832078,8,40111.5,2,2950,3,2950,2950,3,1.5,0,0,0,8850,1,1,0
4198696000004421776,800-536,4198696000004421776,2,23200,1,9502.14,0,9502.14,9502.14,0,0,1,1,1,,1,1,0
4198696000004421700,83-2013,4198696000004421700,2,25200,2,4339.5,98,6154.2,4339.5,98,49,0,0,0,425271,1,1,0
4198696000004224366,800-507,4198696000004224366,3,107736,1,24900,0,24900,24900,0,0,1,1,1,,1,1,0
4198696000003937104,800-428,4198696000003937104,1,5100,1,3300,0,3300,3300,0,0,1,1,1,,1,1,0
4198696000003661309,72-3094,4198696000003661309,8,21952,2,1000,4,1798.06,1000,4,2,0,0,0,4000,1,1,0
4198696000003396171,509-0214,4198696000003396171,2,28400,1,10298.15,2,10298.15,10298.15,2,2,0,0,0,20596.3,1,1,0
4198696000001791080,800-092,4198696000001791080,2,38275,1,12300,0,12300,12300,0,0,1,1,1,,1,1,0
4198696000001613411,521-0019,4198696000001613411,8,103988.42,1,8730.53,5,8730.53,8730.53,5,5,0,0,0,43652.65,1,1,0
4198696000001612349,518-0528,4198696000001612349,8,327756,1.6,27950,6,27950,27950,6,3.75,0,0,0,167700,1,1,0
4198696000001408046,524-0563,4198696000001408046,3,14600,1,3500,1,3500,3500,1,1,0,0,0,3500,1,1,0
4198696000001406498,524-0049,4198696000001406498,6,17649.45,1.5,1990,1,2100,1990,1,0.6666666666666666,1,0.5,0.33333333333333337,1990,1,1,0
4198696000000897774,504-066,4198696000000897774,3,8500,1,1899.05,0,1899.05,1899.05,0,0,1,1,1,,1,1,0
4198696000000864586,509-2533,4198696000000864586,4,45696,2,7791.22,4,7791.22,7791.22,4,2,0,0,0,31164.88,1,1,0
4198696000000860923,509-0024,4198696000000860923,5,61115.89,1.25,8254.4,5,8254.4,8254.4,5,4,0,0,0,41272,1,1,0
4198696000000677836,376-71,4198696000000677836,6,10900,1.5,1226.05,0,1213.91,1226.05,0,0,1,1.5,1,,1,1,0
4198696000000140194,90-121,4198696000000140194,3,40389.38,1.5,4807,7,6152.96,4807,7,4.666666666666667,0,0,0,33649,1,1,0
4198696000000139861,86-106,4198696000000139861,43,20636.46,4.3,121,56,154.88,121,56,13.023255813953488,0,0,0,6776,1,1,0
4198696000000678538,21-1000,4198696000000678538,2,18198.51,1,6021.85,3,6021.85,6021.85,3,3,0,0,0,18065.550000000003,1,1,0
4198696000005564221,533-020,4198696000005564221,23,120689.52,2.875,3507,11,3507,3507,11,3.8260869565217392,0,0,0,38577,1,1,0
4198696000032909323,800-4474,4198696000032909323,2,42124,2,12995,0,12995,12995,0,0,1,2,1,,1,1,0
4198696000031243568,800-4332,4198696000031243568,1,43476.11,1,31000,0,31000,31000,0,0,1,1,1,,1,1,0
4198696000025738244,800-3617,4198696000025738244,1,42000,1,21938.82,0,21938.82,21938.82,0,0,1,1,1,,1,1,0
4198696000024171118,800-3424,4198696000024171118,2,65504,2,23287,0,23287,23287,0,0,1,2,1,,1,1,0
4198696000023351740,800-3290,4198696000023351740,2,2760,2,929.65,0,929.65,929.65,0,0,1,2,1,,1,1,0
4198696000018934376,800-2716,4198696000018934376,1,21100,1,13800,0,13800,13800,0,0,1,1,1,,1,1,0
4198696000018170181,800-2573,4198696000018170181,1,2000,1,1095.6,1,1095.6,1095.6,1,1,0,0,0,1095.6,1,1,0
4198696000015465012,67-1018,4198696000015465012,1,101000,1,31707.5,29,49500,31707.5,29,29,0,0,0,919517.5,1,1,0
4198696000013375791,800-2112,4198696000013375791,2,22632,2,8028.78,0,8028.78,8028.78,0,0,1,2,1,,1,1,0
4198696000007744643,800-1357,4198696000007744643,2,18800,1,6100,0,6100,6100,0,0,1,1,1,,1,1,0
4198696000007542147,800-1340,4198696000007542147,1,43900,1,28720,0,28720,28720,0,0,1,1,1,,1,1,0
