Item ID,Estimate ID,Product ID,Item Name,Quantity,Total (BCY),Sub Total (BCY),Last Modified Time,Created Time,Project ID,Expense ID
4198696000028291137,4198696000028291130,4198696000001089307,MANGUERA COMBUSTIBLE 3/16 10 MTS,0.10,"CRC 1,115.04","CRC 1,115.04",2025-08-14 14:58:46,2025-08-14 14:58:46,,
4198696000028291145,4198696000028291130,4198696000001089325,MANGUERA GASOLINA 5/16 10 METROS.,1.00,"CRC 1,553.10","CRC 1,553.10",2025-08-14 14:58:46,2025-08-14 14:58:46,,
4198696000028294062,4198696000028294051,4198696000005387746,"ROT. DIR. EXT. RH. CHEV. AVEO. 04/11,",1.00,"CRC 9,646.02","CRC 9,646.02",2025-08-14 14:56:29,2025-08-14 14:56:25,,
4198696000028291139,4198696000028291130,4198696000001089334,MANGUERA COMBUSTIBLE 3/8 10MTS.,1.00,"CRC 1,911.50","CRC 1,911.50",2025-08-14 14:58:46,2025-08-14 14:58:46,,
4198696000028294056,4198696000028294051,4198696000005387782,"ROT. ESTAB. DEL. RH/LH. CHEV. AVEO, DAEWOO NUBIRA. 97/08, CLKD-2, SLK-8270,TIPO Z. 290X10",2.00,"CRC 13,097.35","CRC 13,097.35",2025-08-14 14:56:29,2025-08-14 14:56:25,,
4198696000028294064,4198696000028294051,4198696000005387737,"ROT. DIR. EXT. LH. CHEV. AVEO. 04/11, KALOS .",1.00,"CRC 9,026.55","CRC 9,026.55",2025-08-14 14:56:29,2025-08-14 14:56:25,,
4198696000028291141,4198696000028291130,4198696000001089343,MANGUERA COMBUSTIBLE 7/16 10 MTS,0.10,"CRC 2,054.87","CRC 2,054.87",2025-08-14 14:58:46,2025-08-14 14:58:46,,
4198696000028294058,4198696000028294051,4198696000013514768,"TIJERETA RH. CHEV AVEO. 02/13, T200, 250, T255. KALOS. 03/= 96870466, CBKD-10",1.00,"CRC 23,008.85","CRC 23,008.85",2025-08-14 14:56:29,2025-08-14 14:56:25,,
4198696000028343128,4198696000028343123,4198696000022597024,PASTILLA F TY ETIOS 12,4.00,"CRC 49,557.52","CRC 49,557.52",2025-08-18 11:29:05,2025-08-18 10:49:14,,
4198696000028343147,4198696000028343123,4198696000001610288,GALLETA COMPENSADOR TOYOTA YARIS 06- ETIOS 14-18 DELANTERA C/ROLL,1.00,"CRC 9,292.04","CRC 9,292.04",2025-08-18 11:29:05,2025-08-18 10:49:14,,
4198696000028343130,4198696000028343123,4198696000003952042,FILTRO DE AIRE MITSUBISHI MIRAGE / TOYOTA ETIOS YARIS 12-,8.00,"CRC 34,690.27","CRC 34,690.27",2025-08-18 11:29:05,2025-08-18 10:49:14,,
4198696000028343132,4198696000028343123,4198696000003013003,COMPENSADOR TOYOTA ETIOS 12- DELANTERO R/L,1.00,"CRC 24,778.76","CRC 24,778.76",2025-08-18 11:29:05,2025-08-18 10:49:14,,
4198696000028343134,4198696000028343123,4198696000002192557,FILTRO AIRE TOYOTA YARIS ETIOS 1.3 1.5 09-17,3.00,"CRC 19,646.02","CRC 19,646.02",2025-08-18 11:29:05,2025-08-18 10:49:14,,
4198696000028420060,4198696000028420055,4198696000000865387,ROLL EMPUJE TOYOTA HILUX 2.5 3.0 05- DSL FORTUNER 3.0 2KD,1.00,"CRC 22,389.38","CRC 22,389.38",2025-08-18 16:12:42,2025-08-18 16:12:42,,
4198696000028420062,4198696000028420055,4198696000000865279,CLUTCH KIT TOYOTA HILUX VIGO 2.5 TDI 05- (2) 2KD HIACE,1.00,"CRC 163,238.94","CRC 163,238.94",2025-08-18 16:12:42,2025-08-18 16:12:42,,
4198696000028453030,4198696000028453025,4198696000028490005,REGULADOR INT MITSUBISHI NISSAN QUEST 12 VOLTIOS,1.00,"CRC 16,364.60","CRC 16,364.60",2025-08-19 09:33:11,2025-08-19 09:33:11,,
4198696000028453032,4198696000028453025,4198696000028490016,PLACA DIODOSMITSUBISHI MONTERO 100 MM,1.00,"CRC 12,456.64","CRC 12,456.64",2025-08-19 09:33:11,2025-08-19 09:33:11,,
4198696000028614064,4198696000028614059,4198696000001615076,COMPENSADOR KIA PICANTO 11- TRAS R/L P/b,2.00,"CRC 39,849.56","CRC 39,849.56",2025-08-20 14:16:14,2025-08-20 12:44:31,,
4198696000028614214,4198696000028614059,4198696000004421718,Tambor/Disco de Freno Trasero Kia Picanto 1000 cc,2.00,"CRC 19,168.14","CRC 19,168.14",2025-08-20 14:16:14,2025-08-20 12:44:31,,
4198696000028614089,4198696000028614080,4198696000020244069,KIT CLUTCH HONDA CIVIC 1.6cc,1.00,"CRC 68,433.63","CRC 68,433.63",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614097,4198696000028614080,4198696000010978687,KIT CLUTCH HY ACCENT 1.4cc,1.00,"CRC 61,287.61","CRC 61,287.61",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614105,4198696000028614080,4198696000015965072,KIT CLUTCH CHE BEAT 1.2CC,1.00,"CRC 68,097.35","CRC 68,097.35",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614113,4198696000028614080,4198696000013254217,KIT CLUTCH TOY TERCEL 5E 1.5CC,1.00,"CRC 54,393.81","CRC 54,393.81",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614121,4198696000028614080,4198696000011326142,KIT CLUTCH SUZUKI CIAZ ERTIGA K14,1.00,"CRC 78,101.77","CRC 78,101.77",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614129,4198696000028614080,4198696000017111878,KIT CLUTCH GEELY LC GC2 1.3cc 190MM,1.00,"CRC 71,880.53","CRC 71,880.53",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614137,4198696000028614080,4198696000011326133,KIT CLUTCH C/HIDRACLUTCH NIS SENTRA 1.8,1.00,"CRC 87,938.05","CRC 87,938.05",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614145,4198696000028614080,4198696000000865351,CLUTCH KIT CHEVROLET S10 2.8 FRONTIER XTERRA XTRAIL(2) MNM,1.00,"CRC 196,053.10","CRC 196,053.10",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614066,4198696000028614059,4198696000012887123,COMP PICANTO 12-17 RH,1.00,"CRC 31,610.62","CRC 31,610.62",2025-08-20 14:16:14,2025-08-20 12:44:31,,
4198696000028614216,4198696000028614059,4198696000000866544,"ZAPATA FRENO KIA PICANTO 1,2 10-17",1.00,"CRC 8,154.87","CRC 8,154.87",2025-08-20 14:16:14,2025-08-20 12:44:31,,
4198696000028614091,4198696000028614080,4198696000011326261,KIT CLUTCH ACCENT 1.6 G4FC,1.00,"CRC 62,212.39","CRC 62,212.39",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614099,4198696000028614080,4198696000014062224,KIT CLUTCH NIS SENTRA 1.6,1.00,"CRC 50,946.90","CRC 50,946.90",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614107,4198696000028614080,4198696000011594117,KIT CLUTCH SUZUKI IGNIS M13,1.00,"CRC 57,084.07","CRC 57,084.07",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614115,4198696000028614080,4198696000019853366,KIT CLUTCH NIS FRONTIER 2.4cc KA24,1.00,"CRC 64,314.16","CRC 64,314.16",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614123,4198696000028614080,4198696000011326288,KIT CLUTCH COROLLA YARIS 1NZ 1.5,1.00,"CRC 62,969.03","CRC 62,969.03",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614131,4198696000028614080,4198696000018194463,KIT CLUTCH SUZ S CROSS 1.6cc M16A,1.00,"CRC 83,650.44","CRC 83,650.44",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614139,4198696000028614080,4198696000018926779,KIT CLUTCH TY RAV4 2.0cc 203193 / 653193 / 656393,1.00,"CRC 72,300.88","CRC 72,300.88",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614147,4198696000028614080,4198696000000865459,CLUTCH KIT VW AMAROK 2.0 BI TURBO DSL 09- (3),1.00,"CRC 302,654.87","CRC 302,654.87",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614068,4198696000028614059,4198696000012887114,COMP PICANTO 12-17 LH,1.00,"CRC 31,610.62","CRC 31,610.62",2025-08-20 14:16:14,2025-08-20 12:44:31,,
4198696000028614085,4198696000028614080,4198696000018843371,KIT CLUTCH KIA RIO 1.2cc,1.00,"CRC 63,977.88","CRC 63,977.88",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614093,4198696000028614080,4198696000015145691,KIT CLUTCH HONDA CRV K24,1.00,"CRC 77,849.56","CRC 77,849.56",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614101,4198696000028614080,4198696000011326270,KIT CLUTCH I10 1.1 G4HG,1.00,"CRC 55,318.58","CRC 55,318.58",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614109,4198696000028614080,4198696000012467353,KIT CLUTCH HONDA CIVIC 06,1.00,"CRC 68,013.27","CRC 68,013.27",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614117,4198696000028614080,4198696000018843396,KIT CLUTCH HY GRAND I10 1.2cc,1.00,"CRC 69,022.12","CRC 69,022.12",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614125,4198696000028614080,4198696000012887369,KIT CLUTCH NIS TIIDA 1.6cc HR16,1.00,"CRC 109,292.04","CRC 109,292.04",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614133,4198696000028614080,4198696000011326151,KIT CLUTCH SUZUKI CELERIO 1.0 K10B K14B,1.00,"CRC 64,734.51","CRC 64,734.51",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614141,4198696000028614080,4198696000012723741,KIT CLUTCH - HY G4EC ACCENT 1.5 94-99 SOHC,1.00,"CRC 49,097.35","CRC 49,097.35",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614149,4198696000028614080,4198696000012723768,KIT CLUTCH - HY GRACE/GALLOPER/STAREX/PORTER 4D56/ D4BF/D4BA,1.00,"CRC 61,455.75","CRC 61,455.75",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614212,4198696000028614059,4198696000004421142,Disco de Freno Delantero Kia Picanto 1000 cc,2.00,"CRC 19,168.14","CRC 19,168.14",2025-08-20 14:16:14,2025-08-20 12:44:31,,
4198696000028614087,4198696000028614080,4198696000019802722,KIT CLUTCH HY ACCENT 1.6cc,1.00,"CRC 61,876.11","CRC 61,876.11",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614095,4198696000028614080,4198696000011326279,KIT CLUTCH ACCENT 1.5 G4EC,1.00,"CRC 53,805.31","CRC 53,805.31",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614103,4198696000028614080,4198696000013123498,KIT CLUTCH MAZDA 323 1.6CC,1.00,"CRC 47,584.07","CRC 47,584.07",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614111,4198696000028614080,4198696000011326218,KIT CLUTCH ACCENT CLUE 1.4 G4FA,1.00,"CRC 62,884.96","CRC 62,884.96",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614119,4198696000028614080,4198696000019243496,KIT CLUTCH SUZ VITARA PLUS 1.6cc,1.00,"CRC 84,575.22","CRC 84,575.22",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614127,4198696000028614080,4198696000011326160,KIT CLUTCH SUZUKI SWIFT DZIRE 1.2 K12,1.00,"CRC 66,752.21","CRC 66,752.21",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614135,4198696000028614080,4198696000013406194,KIT CLUTCH GEELY GC6 1.5cc GX3 190MM,1.00,"CRC 59,017.70","CRC 59,017.70",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614143,4198696000028614080,4198696000000865612,CLUTCH KIT TOYOTA HILUX VIGO 3.0 TDI (2) KTOYOTA30,1.00,"CRC 179,575.22","CRC 179,575.22",2025-08-20 13:39:50,2025-08-20 13:39:50,,
4198696000028614196,4198696000028614191,4198696000011461630,Sop-Mot-Tras-Honda-Civic-92-00-CRV-97- 01-D16,1.00,"CRC 10,000.00","CRC 10,000.00",2025-08-20 14:36:21,2025-08-20 14:13:02,,
4198696000028614288,4198696000028614281,4198696000000144631,COMPENSADOR DELANTERO LH MAZDA 2/ DEMIO 2007-2014 .,1.00,"CRC 26,548.67","CRC 26,548.67",2025-08-20 16:55:01,2025-08-20 16:42:57,,
4198696000028614198,4198696000028614191,4198696000000862246,PASTILLA FRENO CERAMICA HONDA CRV 98-01 ODYSSE ACCORT V6,1.00,"CRC 17,699.12","CRC 17,699.12",2025-08-20 14:36:21,2025-08-20 14:13:02,,
4198696000028614200,4198696000028614191,4198696000001610756,PUNTA DE EJE HONDA CRV C/ABS PRELUDE 98-  28x32x64 externa,1.00,"CRC 26,991.15","CRC 26,991.15",2025-08-20 14:36:21,2025-08-20 14:13:02,,
4198696000028614286,4198696000028614281,4198696000000144622,COMPENSADOR DELANTERO RH MAZDA 2/ DEMIO 2007-2014 .,1.00,"CRC 26,548.67","CRC 26,548.67",2025-08-20 16:55:01,2025-08-20 16:42:57,,
4198696000028773856,4198696000028773851,4198696000002146116,"90080-19021 90919-02265 BOBINA IGNICION UF316 YARIZ,ECHO,PRIUZ,UF-316",4.00,"CRC 92,035.40","CRC 92,035.40",2025-08-22 17:05:15,2025-08-22 16:24:27,,
4198696000028911006,4198696000028911001,4198696000000862849,ZAPATA FRENO HYUNDAI ACCENT BLUE11- KIA RIO14- i10 15- GRAN i10 ELANT,1.00,"CRC 9,380.53","CRC 9,380.53",2025-08-25 09:20:08,2025-08-25 09:20:08,,
4198696000028911014,4198696000028911001,4198696000006449143,"ROT. DIR. EXT. LH. HYU. GRAND I10. 14/19, CEKH-61L",1.00,"CRC 6,725.66","CRC 6,725.66",2025-08-25 09:20:08,2025-08-25 09:20:08,,
4198696000028911008,4198696000028911001,4198696000000861103,PASTILLA FRENO SEMI METALICA HYUNDAI I30 1.0 1.2 GRAN i10 13-,1.00,"CRC 10,973.45","CRC 10,973.45",2025-08-25 09:20:08,2025-08-25 09:20:08,,
4198696000028911016,4198696000028911001,4198696000001615292,COMPENSADOR HYUNDAI GRAND i10 13-18 P/b TRAS R/L,2.00,"CRC 32,566.37","CRC 32,566.37",2025-08-25 09:20:08,2025-08-25 09:20:08,,
4198696000028911010,4198696000028911001,4198696000007811831,Rotula de Suspension Inferior Kia Picanto 1000 cc,2.00,"CRC 8,849.56","CRC 8,849.56",2025-08-25 09:20:08,2025-08-25 09:20:08,,
4198696000028911018,4198696000028911001,4198696000001615283,COMPENSADOR HYUNDAI GRAND i10 RH 16-,1.00,"CRC 32,477.88","CRC 32,477.88",2025-08-25 09:20:08,2025-08-25 09:20:08,,
4198696000028911012,4198696000028911001,4198696000006449134,"ROT. DIR. EXT. RH. HYU. I10. 14/19, CEKH-61R",1.00,"CRC 6,725.66","CRC 6,725.66",2025-08-25 09:20:08,2025-08-25 09:20:08,,
4198696000028911020,4198696000028911001,4198696000001615274,COMPENSADOR HYUNDAI GRAND i10 LH 16-,1.00,"CRC 32,477.88","CRC 32,477.88",2025-08-25 09:20:08,2025-08-25 09:20:08,,
4198696000028693040,4198696000028693035,4198696000012723759,KIT CLUTH - HY G4LA  GRAND I10 1.2 4 CIL.,1.00,"CRC 68,013.27","CRC 68,013.27",2025-08-25 13:07:46,2025-08-21 10:27:14,,
4198696000028911089,4198696000028911084,4198696000012723741,KIT CLUTCH - HY G4EC ACCENT 1.5 94-99 SOHC,1.00,"CRC 47,546.90","CRC 47,546.90",2025-08-25 15:31:58,2025-08-25 12:22:35,,
4198696000028911183,4198696000028911084,4198696000001406651,RETENEDOR  CIGUEÑAL TRASERO ACC1.5SOHC/EXC/ELA/VER1.5DOHC4G13/GETZ1.408-(72x96x9)NJ006/8,1.00,"CRC 4,477.88","CRC 4,477.88",2025-08-25 15:31:58,2025-08-25 12:22:35,,
4198696000028773042,4198696000028773037,4198696000024274900,JGO.EMP.T.VLV.11189-54G00,1.00,"CRC 13,539.82","CRC 13,539.82",2025-08-26 09:12:10,2025-08-22 10:00:16,,
4198696000028911384,4198696000028911379,4198696000001089325,MANGUERA GASOLINA 5/16 10 METROS.,2.00,"CRC 3,175.22","CRC 3,175.22",2025-08-26 09:45:00,2025-08-26 09:32:50,,
4198696000028911256,4198696000028911251,4198696000022148550,TERMOSTATO W52SE-82 J20A96- H20A 94- M13 M15,1.00,"CRC 7,522.12","CRC 7,522.12",2025-08-26 08:57:52,2025-08-25 17:15:05,,
4198696000028911386,4198696000028911379,4198696000001613042,ROL BOCINA DELANTERO HYUNDAI ELANTRA 07-13 VELOSTER 12-13 KIA FORTE SOUL,2.00,"CRC 23,284.96","CRC 23,284.96",2025-08-26 09:45:00,2025-08-26 09:32:50,,
4198696000028911258,4198696000028911251,4198696000021434220,RADIADOR SZ GRAN VITARA 06-14 ATM J20A/J24B JB420/424W 450 X 690 X PA16,1.00,"CRC 89,115.04","CRC 89,115.04",2025-08-26 08:57:52,2025-08-25 17:15:05,,
4198696000028911388,4198696000028911379,4198696000000899376,NGK LZKR6B-10E BUJÍA NÍQUEL PARA HYUNDAI Y KÍA PICANTO HEX.16MM ROSCA 12X26.5MM,4.00,"CRC 22,796.46","CRC 22,796.46",2025-08-26 09:45:00,2025-08-26 09:32:50,,
4198696000028911260,4198696000028911251,4198696000016497017,SERVICIO EXPRESS GRATUITO COMPRA MAYOR A 100MIL,1.00,CRC 0.00,CRC 0.00,2025-08-26 08:57:52,2025-08-25 17:15:05,,
4198696000028911400,4198696000028911379,4198696000007811390,Filtro Combustible Nissan Sentra B13,1.00,CRC 814.16,CRC 814.16,2025-08-26 09:45:00,2025-08-26 09:32:50,,
4198696000028911470,4198696000028911465,4198696000009345230,AMORTIGUADOR.Hy Accent Blue 11-18/Kia Rio 11-14/Cerato 10-/Elantra 11-14/ Forte Tras R/L MUT (554385)(554384) Gas B/B,2.00,"CRC 40,530.97","CRC 40,530.97",2025-08-26 17:40:36,2025-08-26 15:29:27,,
4198696000028911506,4198696000028911465,4198696000022588188,"POLEA TENSORA COMPLETA SUZ. SIDEKICK, VITARA, SX4. 16/ J18, J20, H20, H25, 98",1.00,"CRC 27,256.64","CRC 27,256.64",2025-08-26 17:40:36,2025-08-26 15:29:27,,
4198696000028911472,4198696000028911465,4198696000007542122,"ROT, SUSP. RH/LH. ACCENT. 94/20, ELANTRA. 89/03, LANCER. SB-8012, SB-7232, SKB-8142, CBKH-7= 54530-3X000, 38A00, 0U000 54503-22A00",1.00,"CRC 5,132.74","CRC 5,132.74",2025-08-26 17:40:36,2025-08-26 15:29:27,,
4198696000028911476,4198696000028911465,4198696000010559548,"FAJA UNICA COROLLA, VITARA, AERIO. 5PK1545, 61",1.00,"CRC 6,637.17","CRC 6,637.17",2025-08-26 17:40:36,2025-08-26 15:29:27,,
4198696000028911474,4198696000028911465,4198696000000678052,FAJA  AUT P/S TRACKER VITARA 2.0 SIDEKICK 1.8 3PK495,1.00,"CRC 1,946.90","CRC 1,946.90",2025-08-26 17:40:36,2025-08-26 15:29:27,,
4198696000028911496,4198696000028911491,4198696000001614905,COMPENSADOR SUZUKI GRAND VITARA 06- TRAS b/b 12 mm,2.00,"CRC 41,196.46","CRC 41,196.46",2025-08-27 08:54:36,2025-08-26 16:01:47,,
4198696000029024018,4198696000029024009,4198696000000865387,ROLL EMPUJE TOYOTA HILUX 2.5 3.0 05- DSL FORTUNER 3.0 2KD,1.00,"CRC 23,119.47","CRC 23,119.47",2025-08-28 11:44:47,2025-08-28 10:08:22,,
4198696000029024102,4198696000029024009,4198696000000866035,BOMBA AUXILIAR CLUTCH TOYOTA HILUX VIGO 06- 2KD LAND C 1KD 1KZ HIACE06- 3/4,1.00,"CRC 9,668.14","CRC 9,668.14",2025-08-28 11:44:47,2025-08-28 10:08:22,,
4198696000029024044,4198696000029024033,4198696000001089325,MANGUERA GASOLINA 5/16 10 METROS.,5.00,"CRC 7,765.49","CRC 7,765.49",2025-08-28 13:36:11,2025-08-28 11:01:03,,
4198696000029024020,4198696000029024009,4198696000000865279,CLUTCH KIT TOYOTA HILUX VIGO 2.5 TDI 05- (2) 2KD HIACE,1.00,"CRC 168,561.95","CRC 168,561.95",2025-08-28 11:44:47,2025-08-28 10:08:22,,
4198696000029024038,4198696000029024033,4198696000004417943,Bomba de Combustible Hyundai Accent 1999-2004 G4EB,1.00,"CRC 19,911.50","CRC 19,911.50",2025-08-28 13:36:11,2025-08-28 11:01:03,,
4198696000029024057,4198696000029024033,4198696000004420123,Bocina Delantera Nissan Sentra B13,1.00,"CRC 7,964.60","CRC 7,964.60",2025-08-28 13:36:11,2025-08-28 11:01:03,,
4198696000029024014,4198696000029024009,4198696000000865756,BOMBA PRINCIPAL CLUTCH TOYOTA HILUX VIGO FORTUNER 2KD 06- ALTEZZA 08- 5/8,1.00,"CRC 19,588.50","CRC 19,588.50",2025-08-28 11:44:47,2025-08-28 10:08:22,,
4198696000029024100,4198696000029024009,4198696000000137557,ROL  12/ 32/ 10 .,1.00,"CRC 1,008.85","CRC 1,008.85",2025-08-28 11:44:47,2025-08-28 10:08:22,,
4198696000029024042,4198696000029024033,4198696000001089334,MANGUERA COMBUSTIBLE 3/8 10MTS.,4.20,"CRC 8,028.32","CRC 8,028.32",2025-08-28 13:36:11,2025-08-28 11:01:03,,
4198696000029024098,4198696000029024009,4198696000012835483,RET CIG TRAS TY DYNA 3B/14B/1HZ/1KZ,1.00,"CRC 5,716.81","CRC 5,716.81",2025-08-28 11:44:47,2025-08-28 10:08:22,,
4198696000029024040,4198696000029024033,4198696000004421043,Cobertor de Abanico Hyundai Accent 199-2004 G4EK,2.00,"CRC 36,637.17","CRC 36,637.17",2025-08-28 13:36:11,2025-08-28 11:01:03,,
4198696000029167058,4198696000029167053,4198696000006632192,BUSHING TIJERETA TRASERA MITSUBISHI LANCER MIRAGE OUTLANDER 02-20 SUPERIOR-INFERIOR CONICO M12,2.00,"CRC 7,079.65","CRC 7,079.65",2025-08-29 14:29:57,2025-08-29 14:29:57,,
4198696000029167062,4198696000029167053,4198696000010698252,Bush-Ten-Tras-Inf-Peq-Mit-Outlander-02-06 M-12X36X45,2.00,"CRC 10,265.49","CRC 10,265.49",2025-08-29 14:29:57,2025-08-29 14:29:57,,
4198696000029167060,4198696000029167053,4198696000010698261,Bush-Tij-Del-Inf-Ext-Honda-Civic-88-00 M- 12X40X50,2.00,"CRC 3,893.81","CRC 3,893.81",2025-08-29 14:29:57,2025-08-29 14:29:57,,
4198696000029268065,4198696000029268045,4198696000012887369,KIT CLUTCH NIS TIIDA / MARCH 1.6cc HR16,1.00,"CRC 115,044.25","CRC 115,044.25",2025-09-01 12:50:14,2025-09-01 08:56:30,,
4198696000029268073,4198696000029268045,4198696000029259913,VALVULA DE ESCAPE NISSAN HR16 TIIDA,8.00,"CRC 30,442.48","CRC 30,442.48",2025-09-01 12:50:14,2025-09-01 08:56:30,,
4198696000029268067,4198696000029268045,4198696000029259942,GUIA DE VALVULA NISSAN HR16,8.00,"CRC 6,725.66","CRC 6,725.66",2025-09-01 12:50:14,2025-09-01 08:56:30,,
4198696000029268050,4198696000029268045,4198696000001407650,SET EMPAQUES MOTOR NI. TIIDA 1.6 DOHCHR16DE,1.00,"CRC 37,610.62","CRC 37,610.62",2025-09-01 12:50:14,2025-09-01 08:56:30,,
4198696000029268069,4198696000029268045,4198696000029259902,ANILLOS SWN30196 STD HR16,1.00,"CRC 14,601.77","CRC 14,601.77",2025-09-01 12:50:14,2025-09-01 08:56:30,,
4198696000029268052,4198696000029268045,4198696000000836250,LOCTITE 5699 SILICON RTV ULTRA GRIS ALTA TEMP. ANTICORROSIVO TUBO 70ML (BLISTER),2.00,"CRC 6,371.68","CRC 6,371.68",2025-09-01 12:50:14,2025-09-01 08:56:30,,
4198696000029268071,4198696000029268045,4198696000017818362,CB-1227A BRG.BIELA STD HR16DE - 12150-BC20C,1.00,"CRC 5,486.73","CRC 5,486.73",2025-09-01 12:50:14,2025-09-01 08:56:30,,
4198696000029352016,4198696000029352011,4198696000000862948,ZAPATA FRENO TOYOTA HILUX VIGO 4X2 4X4 FRENOORTUNER 07- SRV,1.00,"CRC 24,180.53","CRC 24,180.53",2025-09-02 10:53:54,2025-09-02 10:53:54,,
4198696000029352024,4198696000029352011,4198696000019132001,BUS RES TRAS / MOD,1.00,"CRC 2,523.89","CRC 2,523.89",2025-09-02 10:53:54,2025-09-02 10:53:54,,
4198696000029352032,4198696000029352011,4198696000007811858,Rotula Cremallera Externa Toyota Hilux 2016/Current GUN125L-DGFXHF,2.00,"CRC 8,141.59","CRC 8,141.59",2025-09-02 10:53:54,2025-09-02 10:53:54,,
4198696000029352020,4198696000029352011,4198696000019132019,HUL BAL TRAS MOD,1.00,CRC 976.99,CRC 976.99,2025-09-02 10:53:54,2025-09-02 10:53:54,,
4198696000029352028,4198696000029352011,4198696000012410839,Hule-Est-Toyota-Hilux-Revo-4X4-14-18 M-31X54X48,1.00,"CRC 1,872.57","CRC 1,872.57",2025-09-02 10:53:54,2025-09-02 10:53:54,,
4198696000029352018,4198696000029352011,4198696000000861616,PASTILLA FRENO SEMI METALICA TOYOTA RUNNER 03-04 FORTUNER PRADO 03 HJ 06- SR5,1.00,"CRC 11,235.40","CRC 11,235.40",2025-09-02 10:53:54,2025-09-02 10:53:54,,
4198696000029352026,4198696000029352011,4198696000016620790,Am TY HILUX VIGO 05-14 4X4 Fortuner/Prado/FJ Cruiser Del R/L G 340085,2.00,"CRC 57,153.98","CRC 57,153.98",2025-09-02 10:53:54,2025-09-02 10:53:54,,
4198696000029352034,4198696000029352011,4198696000007812011,Rotula de Suspension Superior Toyota Hilux 2016/Current GUN125L-DGFXHF,2.00,"CRC 10,584.07","CRC 10,584.07",2025-09-02 10:53:54,2025-09-02 10:53:54,,
4198696000029352022,4198696000029352011,4198696000019132010,HUL BAL TRAS,1.00,"CRC 1,058.41","CRC 1,058.41",2025-09-02 10:53:54,2025-09-02 10:53:54,,
4198696000029352030,4198696000029352011,4198696000029326456,Rotula de cremallers Toyota Hilux Vigo 2015 -2021 LH /RH,2.00,"CRC 8,955.75","CRC 8,955.75",2025-09-02 10:53:54,2025-09-02 10:53:54,,
4198696000029345028,4198696000029345023,4198696000000899376,NGK LZKR6B-10E BUJÍA NÍQUEL PARA HYUNDAI Y KÍA PICANTO HEX.16MM ROSCA 12X26.5MM,4.00,"CRC 22,796.46","CRC 22,796.46",2025-09-02 15:35:58,2025-09-02 15:35:58,,
4198696000029770008,4198696000029770001,4198696000007811723,Rotula Estabilizadora Delantera RH Hyundai I-10 GL Manual G4LA,1.00,"CRC 4,070.80","CRC 4,070.80",2025-09-04 09:43:49,2025-09-04 09:12:25,,
4198696000029770016,4198696000029770001,4198696000001615292,COMPENSADOR HYUNDAI GRAND i10 13-18 P/b TRAS R/L,2.00,"CRC 32,566.37","CRC 32,566.37",2025-09-04 09:43:49,2025-09-04 09:12:25,,
4198696000029770010,4198696000029770001,4198696000013328335,Hule-Est-Del-Hyundai l10-13-18 M-19X34X44,2.00,"CRC 3,539.82","CRC 3,539.82",2025-09-04 09:43:49,2025-09-04 09:12:25,,
4198696000029770006,4198696000029770001,4198696000007811714,Rotula Estabilizadora Delantera LH Hyundai I-10 GL Manual G4LA,1.00,"CRC 4,070.80","CRC 4,070.80",2025-09-04 09:43:49,2025-09-04 09:12:25,,
